ID,PC_1,PC_2,PC_3,PC_4,PC_5,PC_6,PC_7
1470.0,-316.67748113867196,401.6080806628722,-184.72862041389268,90.68786151604967,-122.88888859763297,-13.053822642256636,94.46544308675412
925.0,529.7616725537936,-233.07027417172793,-298.66702825855754,82.35720005385183,520.8906111425139,245.7351513661544,250.01966426066213
9246.0,1620.391020499537,-213.39505376487335,314.72057159734004,224.58936295224635,89.2458764619745,8.850853568120046,70.33599042831564
2023.0,-970.5613202384874,-45.53403922495334,-634.7758480369422,-222.1742883608878,-49.12306810834248,124.076314672122,-261.9538401168536
9323.0,500.8119650454753,-52.247839098977835,-245.06389450961476,39.11928255482582,-83.30627012110381,-11.470882128913281,-198.9379831881732
7114.0,-87.6737825111109,-492.79103251686615,-9.715618891297963,-444.698216345895,9.842450311697803,-9.276009248109043,-111.52736186742786
572.0,-1342.3703039328186,-346.5847116290857,482.6164269430906,727.1171850991267,-214.63080033718788,83.76760220957311,-13.601968166649781
4813.0,223.36947363578395,-765.2119898040054,1.9232614742039686,152.65421707942036,275.02266739279844,92.08231958747535,-106.07994166612532
717.0,400.58253261487397,-164.2073652943285,-258.9400737772197,670.4409858942865,-164.18188964887455,-539.8159109521889,49.53594651924724
7292.0,-180.49759491155262,226.4159724213958,-4.125324670435896,593.4483031862482,-92.46187866828227,-174.28379687271163,-107.03133264227014
2362.0,1558.911533559773,209.59960041911125,126.61079573037597,51.63714031417573,126.1773091661884,62.41322663311364,-81.44933776026627
9351.0,1231.0018174249533,1062.6315083252666,-94.93751512745084,-203.38819540305093,308.81358345711845,58.90970712554126,-234.85857533918062
6861.0,278.5409032752569,-473.8380683257344,513.4911208794772,157.3045668490948,339.4693048732592,41.5172960354181,775.7963787139129
3494.0,-136.3814876810911,126.71608514322341,-212.76815666806704,366.00085362231874,71.36783872079839,5.491232802777927,-28.724908674419922
9324.0,75.28892656172185,20.92632046798462,61.216490308761685,33.135413269833904,-15.187302215979965,-323.74274646365296,26.314511324182813
4029.0,1059.6236283329965,-1314.7117068486762,462.71497450783716,-276.1765175643013,62.98970578784083,-11.58112483466431,230.99720429958003
4756.0,-294.13869846383227,-733.2386513030863,-269.9464238485937,-323.64987196211655,390.8476785685974,42.63173672304651,59.365231167853274
